"","BW_ID","BUFF","Bio","Con","Bio_pct","Con_pct"
"370","BW_15020",1000,0.831107377293623,94.4223160752062,0.87252231696226,99.1274776830377
"371","BW_15021",500,0,24.7287361611452,0,100
"372","BW_15021",1000,0,59.5746949647352,0,100
"373","BW_15022",500,0,24.4179008704877,0,100
"374","BW_15022",1000,0,43.5448672764482,0,100
"375","BW_15024",500,0,10.6349052581119,0,100
"376","BW_15024",1000,3.48426835931353,51.9478837516568,6.28564511141174,93.7143548885883
"377","BW_15036",500,0,37.0084195028739,0,100
"378","BW_15036",1000,0,114.001440756596,0,100
"379","BW_15060",500,3.48426835931353,19.3293413422002,15.2727622016008,84.7272377983992
"380","BW_15060",1000,3.48426835931353,64.032731281994,5.1605793767853,94.8394206232147
"381","BW_15061",500,3.48426835931353,19.0100879481975,15.4895224014483,84.5104775985517
"382","BW_15061",1000,3.48426835931353,65.8039500794439,5.02865918308061,94.9713408169194
"383","BW_15352",500,0,21.1979793529114,0,100
"384","BW_15352",1000,0.831332477680397,97.5458262017554,0.845046237195478,99.1549537628045
"385","BW_15356",500,0,28.9704998510981,0,100
"386","BW_15356",1000,0,106.115783822113,0,100
"387","BW_15362",500,0,34.1271552170065,0,100
"388","BW_15362",1000,0,148.295275242864,0,100
"389","BW_15365",500,0,34.9798178853125,0,100
"390","BW_15365",1000,0,148.778451274538,0,100
"391","BW_15366",500,0,41.8243061128519,0,100
"392","BW_15366",1000,0,152.649284035517,0,100
"393","BW_15367",500,0,65.644864279458,0,100
"394","BW_15367",1000,0,166.055109280131,0,100
"395","BW_15368",500,0,45.582276375767,0,100
"396","BW_15368",1000,1.31022410274735,156.291834679297,0.831349611085554,99.1686503889144
"397","BW_15383",500,0,33.4871858166933,0,100
"398","BW_15383",1000,0,140.134545769929,0,100
"399","BW_15385",500,0,30.2523636643443,0,100
"400","BW_15385",1000,4.5338576266261,121.181798790053,3.60643833541213,96.3935616645879
"401","BW_15390",500,0,43.420839221579,0,100
"402","BW_15390",1000,4.19800927169909,146.582196897303,2.78419122666125,97.2158087733388
"403","BW_15391",500,0,34.5609860166614,0,100
"404","BW_15391",1000,4.66728400293941,135.212184938309,3.33664692772013,96.6633530722799
"405","BW_15392",500,0,50.8018948000139,0,100
"406","BW_15392",1000,4.15295183097354,163.75962224255,2.47328221480013,97.5267177851999
"407","BW_15393",500,0,37.3602566002608,0,100
"408","BW_15393",1000,4.69577272751613,152.933358231543,2.97900058126677,97.0209994187332
"409","BW_15394",500,0,42.6304774451946,0,100
"410","BW_15394",1000,4.69471304616696,162.938296923779,2.80058984027588,97.1994101597241
"411","BW_15395",500,0,39.4447310440069,0,100
"412","BW_15395",1000,4.69577272751613,161.993891756783,2.81707491705848,97.1829250829415
"413","BW_15396",500,0,55.1539684869,0,100
